基金代码,基金名称,日期,单位净值,累计净值,日增长率,近一周增长率,近一个月增长率,近三个月增长率,近六个月增长率,近一年增长率,近两年增长率,近三年增长率,今年以来增长率,成立以来增长率,自定义增长率(当前日期向前推一年),手续费
162202	,泰达宏利周期混合,2020-11-24,2.2228,4.2678,0.16,4.02,14.23,11.56,52.49,68.32,108.32,54.43,46.04,1100.4158,38.9272,0.15%
005357	,富国国企改革灵活配置混合,2020-11-24,1.5427,1.5427,0.24,4.01,5.83,4.85,25.61,53.02,89.64,,37.75,54.27,34.8308,0.15%
166023	,中欧瑞丰灵活配置混合(LOF)A,2020-11-24,1.3252,1.8252,-0.02,4,14.76,13.69,38.67,50.69,128.05,80.22,46.04,92.1331,32.9089,0.15%
163114	,申万菱信中证环保产业指数(LOF)A,2020-11-24,1.0596,1.9369,0.60,3.99,7.88,7.30,45.34,57.48,73.52,10.93,43.69,54.5996,36.9593,0.12%
001054	,工银新金融股票,2020-11-24,2.3740,2.3740,0,3.99,16.20,16.26,59.76,92.07,169.16,119.21,81.22,137.40,60.800,0.15%
004740	,中欧瑞丰灵活配置混合C,2020-11-24,1.2951,1.7951,-0.02,3.99,14.71,13.55,38.36,49.99,125.84,77.59,45.43,89.0275,32.2849,0.00%
010419	,申万菱信中证环保产业指数(LOF)C,2020-11-24,1.0329,1.0329,0.59,3.99,3.29,,,,,,,3.29,,0.00%
161028	,富国中证新能源汽车指数分级,2020-11-24,1.3840,1.2220,1.10,3.98,18.09,27.09,66.75,99.31,139.71,48.14,68.02,38.6292,54.8847,0.12%
001763	,广发多策略混合,2020-11-24,1.4360,1.4360,0.56,3.98,9.87,5.51,41.76,62.26,67.17,53.26,45.20,43.60,45.5615,0.15%
160919	,大成产业升级股票(LOF),2020-11-24,2.20,4.1860,0.73,3.97,3.29,0.36,38.10,58.16,134.29,78.57,50.68,107.7222,60.8217,0.15%
007177	,浙商智能行业优选混合A,2020-11-24,1.6185,1.6225,0.01,3.97,13.02,11.81,49.46,61.80,,,48.73,62.4319,41.9686,0.15%
008763	,天弘越南市场股票(QDII)A,2020-11-23,1.0580,1.0580,0.70,3.97,1.30,12.54,9.58,,,,,5.80,-3.85,0.10%
007217	,浙商智能行业优选混合C,2020-11-24,1.6096,1.6133,0.01,3.96,12.98,11.66,49.08,60.98,,,48.08,61.4959,41.2989,0.00%
008764	,天弘越南市场股票(QDII)C,2020-11-23,1.0557,1.0557,0.70,3.96,1.28,12.46,9.43,,,,,5.57,-4.01,0.00%
004597	,南方银行ETF联接A,2020-11-24,1.2746,1.2746,-0.48,3.94,2.68,8.43,19.62,9.70,33.69,21.54,5.63,27.46,3.6360,0.12%
590001	,中邮核心优选混合,2020-11-24,1.8077,3.0277,0.14,3.94,10.82,4.69,30.98,52.77,87.15,38.67,38.11,264.9232,34.9358,0.15%
519198	,万家颐和灵活配置混合,2020-11-24,1.5838,1.5838,0.30,3.94,10.58,-1.07,31.61,40.35,49.56,56.41,39.47,58.38,36.8784,0.15%
002345	,华夏高端制造混合,2020-11-24,1.2690,1.2690,-0.08,3.93,10.44,8,56.09,71.49,105.34,36.01,52.34,26.90,42.4936,0.15%
000598	,长盛生态环境混合,2020-11-24,2.3030,2.3030,0.17,3.93,4.78,-7.95,16.78,37.25,63.10,43.85,35.23,130.30,32.0090,0.15%
004598	,南方银行ETF联接C,2020-11-24,1.2574,1.2574,-0.49,3.93,2.64,8.32,19.38,9.26,32.62,20.11,5.25,25.74,3.2275,0.00%
210005	,金鹰主题优势混合,2020-11-24,2.07,2.07,-0.10,3.92,7.48,2.58,31.68,44.86,125,79.07,41.78,107,32.0755,0.15%
000308	,建信创新中国混合,2020-11-24,4.3850,4.3850,-0.54,3.91,10.56,12.72,36.86,57.56,119.03,73.18,48.64,338.50,34.9359,0.15%
003232	,创金合信金融地产A,2020-11-24,1.1490,1.2468,-0.87,3.90,1.73,5.33,28.25,21.36,42.01,13.24,12.78,24.6798,9.5967,0.15%
519183	,万家双引擎灵活配置混合,2020-11-24,1.9820,2.6720,0.64,3.89,11.83,0.68,25.67,30.78,48.20,31.05,20.12,249.4018,22.5712,0.15%
003233	,创金合信金融地产C,2020-11-24,1.1314,1.2394,-0.88,3.88,1.66,5.14,27.80,20.50,39.90,11.76,12.08,23.9368,8.6406,0.00%
005299	,万家成长优选混合A,2020-11-24,2.1042,2.1042,1.37,3.88,8.15,3.14,42.93,89.40,162.57,,66,110.42,70.3615,0.15%
006051	,鹏扬核心价值灵活配置A,2020-11-24,1.8111,1.8111,0.03,3.88,11.05,18.64,56.93,69.25,,,63.03,81.11,39.8294,0.15%
161121	,易方达中证银行指数(LOF)A,2020-11-24,1.1312,1.2474,-0.51,3.88,3.53,9.28,23.59,14.63,35.38,21.70,10.76,29.0508,7.5913,0.10%
005730	,国泰江源优势精选混合,2020-11-24,1.8487,1.8487,-0.73,3.88,8.68,10.59,55.88,90.63,158.02,,81.25,84.87,72.3320,0.15%
009860	,易方达中证银行指数(LOF)C,2020-11-24,1.1302,1.1302,-0.51,3.88,3.51,9.21,,,,,,10.4790,-0.0098,0.00%
519181	,万家和谐增长混合,2020-11-24,1.4732,3.3668,0.12,3.87,13.67,18.84,43.77,85.40,123.96,75.53,57.38,308.0071,50.3675,0.15%
005300	,万家成长优选混合C,2020-11-24,2.0731,2.0731,1.36,3.87,8.10,3.02,42.57,88.46,159.92,,65.27,107.31,69.4953,0.00%
006820	,凯石源混合A,2020-11-24,1.3479,1.3479,0.30,3.87,8.03,9.67,19.83,28.26,,,11.51,34.7765,14.5598,0.15%
005267	,嘉实价值精选股票,2020-11-24,1.9608,1.9608,-0.51,3.86,16.10,23.24,66.64,68.12,119.82,92.86,61.85,96.08,49.5525,0.15%
006052	,鹏扬核心价值灵活配置C,2020-11-24,1.7959,1.7959,0.03,3.86,11.01,18.53,56.61,68.58,,,62.47,79.59,39.2216,0.00%
006821	,凯石源混合C,2020-11-24,1.3334,1.3334,0.29,3.86,7.97,9.48,19.69,27.67,,,11.05,33.3267,14.0544,0.00%
008180	,同泰慧利混合A,2020-11-24,1.1384,1.1384,0.22,3.86,9.28,4.90,,,,,,13.84,4.93,0.15%
000924	,宝盈先进制造混合A,2020-11-24,2.2640,2.5760,0.18,3.85,9.96,3.57,27.41,76.68,186.16,170.44,63.27,186.9396,74.6708,0.15%
160418	,华安中证银行指数分级,2020-11-24,0.9580,1.0844,-0.46,3.85,2.83,8.27,21.98,9.68,27,13.18,6.08,11.4310,3.1097,0.12%
001532	,华安文体健康混合,2020-11-24,2.3210,2.3210,0.48,3.85,9.17,8.05,51.90,84.79,148.50,109.48,73.86,132.10,60.5100,0.15%
008181	,同泰慧利混合C,2020-11-24,1.1366,1.1366,0.22,3.85,9.25,4.80,,,,,,13.66,4.85,0.00%
007579	,宝盈先进制造混合C,2020-11-24,2.2420,2.4470,0.18,3.84,9.90,3.37,26.95,75.40,,,62.16,119.8379,73.2678,0.00%
006251	,银华兴盛股票,2020-11-24,1.7145,1.7145,0.40,3.83,10.27,5.89,46.38,67.64,,,62.43,71.45,,0.15%
009025	,海富通科技创新混合A,2020-11-24,0.9980,0.9980,0.58,3.83,4.71,-7.56,3.56,,,,,-0.20,1.22,0.15%
001224	,中邮新思路灵活配置混合,2020-11-24,2.8830,2.8830,-0.14,3.82,7.41,8.75,41.67,77.31,168.94,179.63,58.58,188.30,62.0136,0.15%
008298	,华夏中证银行ETF联接A,2020-11-24,1.1002,1.1002,-0.43,3.82,3.02,8.35,19.53,,,,7.17,10.02,0.43,0.12%
008299	,华夏中证银行ETF联接C,2020-11-24,1.0971,1.0971,-0.43,3.81,2.99,8.27,19.35,,,,6.89,9.71,0.21,0.00%
009024	,海富通科技创新混合C,2020-11-24,0.9924,0.9924,0.59,3.81,4.64,-7.74,3.15,,,,,-0.76,0.82,0.00%
400032	,东方主题精选混合,2020-11-24,1.2308,1.2308,0.35,3.78,6.25,9.94,55.64,92.52,136.37,60.99,83.78,23.08,69.1086,0.15%
161723	,招商中证银行指数分级,2020-11-24,1.1881,1.2933,-0.47,3.78,2.61,7.84,20.33,9.23,32.27,18.03,5.51,32.4897,3.5233,0.10%
006128	,银河和美生活混合,2020-11-24,1.4074,1.4074,0.40,3.78,11.49,2.19,28.69,20.17,40.74,,12.34,40.74,7.1279,0.15%
160416	,华安标普全球石油指数,2020-11-23,0.7980,0.8380,4.31,3.77,16.50,-0.87,-3.16,-20.91,-19.80,-15.38,-23.27,-17.0675,-21.8530,0.12%
001070	,建信信息产业股票,2020-11-24,2.3380,2.3380,-0.55,3.77,10.86,10.34,46.13,65.70,150.59,77.93,55.45,133.80,37.0521,0.15%
519767	,交银科技创新灵活配置混合,2020-11-24,1.9820,1.9920,0.05,3.77,10.29,1.95,36.31,55.33,117.80,115.67,48.58,100.1663,41.7966,0.15%
007808	,北信瑞丰量化优选灵活配置,2020-11-24,1.5315,1.5315,0.33,3.77,6.97,2.17,32.67,51.84,,,45.77,53.15,43.56,0.15%
398041	,中海量化策略混合,2020-11-24,1.7420,2.2790,-0.74,3.75,2.71,2.77,35.56,73.51,147.09,93.34,57.08,161.8577,48.2511,0.15%
005368	,富国清洁能源产业混合,2020-11-24,1.6144,1.6144,0.34,3.75,7.47,12.93,63.37,,,,,61.4239,37.4463,0.15%
007777	,中邮研究精选混合,2020-11-24,1.23,1.5217,0.53,3.75,9.36,4.66,27.84,53.50,,,42.26,54.2863,43.411,0.15%
009907	,湘财长泽灵活配置混合A,2020-11-24,1.0798,1.0798,-0.02,3.75,10.61,7.99,,,,,,7.98,,0.15%
000433	,安信鑫发优选混合,2020-11-24,1.7190,1.7190,-0.58,3.74,13.62,7.17,33.77,41.60,72.59,33.26,29.35,71.90,26.8852,0.10%
009402	,交银启明混合,2020-11-24,1.1830,1.1830,0.37,3.74,7.01,4.51,,,,,,18.30,10.75,0.15%
009908	,湘财长泽灵活配置混合C,2020-11-24,1.0783,1.0783,-0.02,3.74,10.56,7.85,,,,,,7.83,,0.00%
004745	,长盛创新驱动灵活配置混合,2020-11-24,1.6458,1.6458,1.17,3.73,13.41,24.63,55.29,75.59,115,62.48,67.24,64.58,42.8492,0.15%
002595	,博时工业4.0主题股票,2020-11-24,2.1490,2.1490,-0.19,3.72,7.18,0,38.11,58.60,120.18,83.36,43.27,114.90,51.4137,0.15%
004475	,华泰柏瑞富利混合,2020-11-24,1.0973,1.0973,0.49,3.72,10.43,7.21,29.08,24.61,45.80,9.35,11.56,9.73,10.9393,0.15%
210003	,金鹰行业优势混合,2020-11-24,2.0914,2.4814,0.42,3.71,9.06,8.14,35.60,78.98,134.04,75.17,65.25,185.1543,50.6821,0.15%
160631	,鹏华银行分级,2020-11-24,0.9790,1.1060,-0.51,3.71,2.24,7.15,17.17,4.48,20.54,5.93,1.21,12.5697,-1.3527,0.12%
005352	,鹏扬景泰成长混合A,2020-11-24,1.7849,1.7849,0.03,3.71,12.02,20.90,61.34,72.34,117.46,,64.92,78.49,39.4119,0.12%
002181	,华安大安全混合,2020-11-24,1.9310,1.9310,0,3.71,5.58,5.35,41.36,63.09,141.98,91.57,51.57,93.10,52.1555,0.15%
007153	,添富中证银行ETF联接A,2020-11-24,1.0684,1.0684,-0.50,3.71,2.28,6.85,16.02,3.30,,,0.05,6.84,-2.5279,0.10%
007154	,添富中证银行ETF联接C,2020-11-24,1.0674,1.0674,-0.50,3.71,2.27,6.81,15.95,3.20,,,-0.05,6.74,-2.5778,0.00%
007574	,宝盈新价值混合C,2020-11-24,2.6260,2.6260,-1.35,3.71,11.18,15.53,54.65,68.98,,,64.43,75.3004,53.2354,0.00%
213001	,宝盈鸿利收益灵活配置混合A,2020-11-24,2.2450,4.9680,0.18,3.70,9.62,2.79,26.62,76.54,189.97,152.50,64.47,1122.2865,77.1560,0.15%
000574	,宝盈新价值混合A,2020-11-24,2.6610,3.3490,-1.37,3.70,11.25,15.80,55.34,70.36,158.35,84.54,65.59,300.4044,54.4186,0.15%
001140	,工银总回报灵活配置混合,2020-11-24,1.8780,1.8780,-0.05,3.70,17.74,18.86,57.29,77.67,123.31,89.70,70.88,87.80,47.4081,0.15%
001594	,天弘中证银行指数A,2020-11-24,1.2755,1.2755,-0.51,3.70,2.23,7.03,16.98,4.75,23.34,9.71,1.39,27.55,-0.7171,0.10%
001595	,天弘中证银行指数C,2020-11-24,1.2593,1.2593,-0.51,3.70,2.21,6.98,16.86,4.54,22.86,9.03,1.21,25.93,-0.9121,0.00%
005353	,鹏扬景泰成长混合C,2020-11-24,1.7635,1.7635,0.03,3.70,11.97,20.76,60.98,71.61,115.69,,64.31,76.35,38.8573,0.00%
161029	,富国中证银行指数,2020-11-24,1.2410,1.3270,-0.56,3.68,2.39,7.91,21.55,12,32.37,17.32,8.10,35.5040,6.0522,0.12%
007581	,宝盈鸿利收益灵活配置混合C,2020-11-24,2.2260,2.3410,0.18,3.68,9.49,2.58,26.12,75.19,,,63.20,126.0214,75.7925,0.00%
008961	,华商科技创新混合,2020-11-24,1.2737,1.2737,0.58,3.68,5.37,1.47,31.59,,,,,27.37,23.15,0.15%
630002	,华商盛世成长混合,2020-11-24,3.6585,5.3135,0.88,3.67,12.95,10.27,31.82,43.91,66.38,52.69,33.39,483.7369,24.0359,0.15%
009576	,东方红智远三年持有混合,2020-11-24,1.2922,1.2922,0.03,3.67,14.04,17.16,,,,,,29.22,10.68,1.50%
519095	,新华行业周期轮换混合,2020-11-24,3.3990,4.2990,0.18,3.66,12.70,15.77,51.54,81.57,136.70,77.59,59.65,356.3484,49.4681,0.15%
002281	,建信裕利灵活配置混合,2020-11-24,1.6670,1.6670,-0.41,3.66,10.96,13.13,36.63,54.88,92.45,61.37,49.65,66.70,28.9282,0.15%
007880	,朱雀产业智选混合A,2020-11-24,1.5454,1.5454,-0.34,3.66,6.56,7.93,48.77,,,,51.76,54.54,40.53,1.50%
009740	,博时研究臻选持有期混合A,2020-11-24,1.0873,1.0873,0.32,3.66,8.73,8.76,,,,,,8.73,,0.12%
160517	,博时中证银行指数(LOF),2020-11-24,1.2357,1.3907,-0.52,3.65,3.14,8.85,23.73,16.27,38.71,24.46,11.90,39.0658,10.8953,0.10%
001581	,华安沪港深通精选灵活配置混合,2020-11-24,2.27,2.3890,-0.13,3.65,10.95,7.13,45.14,57.31,108.45,88.61,44.49,149.7231,44.0393,0.15%
009741	,博时研究臻选持有期混合C,2020-11-24,1.0851,1.0851,0.31,3.65,8.68,8.62,,,,,,8.51,,0.00%
007881	,朱雀产业智选混合C,2020-11-24,1.5334,1.5334,-0.34,3.64,6.49,7.72,48.17,,,,50.69,53.34,39.67,0.00%
009140	,永赢竞争力精选混合,2020-11-24,1.4396,1.4396,0.95,3.64,15.70,20.53,46.12,,,,,43.9456,17.5582,0.15%
240019	,华宝中证银行ETF联接A,2020-11-24,1.1891,1.7539,-0.50,3.63,2.14,6.82,17.12,5.20,18.89,4.30,1.90,86.0662,-0.1452,0.10%
005445	,华宝价值发现混合,2020-11-24,1.4797,1.4797,-0.28,3.63,5.20,8.43,36.39,44.66,76.58,,31.27,47.97,28.6474,0.15%
006697	,华宝中证银行ETF联接C,2020-11-24,1.1807,1.1807,-0.50,3.63,2.12,6.76,16.95,4.84,,,1.60,18.07,-0.5191,0.00%
393001	,中海优势精选灵活配置混合,2020-11-24,1.3740,1.4390,-0.58,3.62,0,5.29,24.46,22.46,40.06,18.14,18.14,46.3320,17.4660,0.15%
002844	,金鹰多元策略混合,2020-11-24,1.7799,1.7799,0.25,3.62,14.68,6.64,25.67,45.24,102.47,64.79,37.45,77.99,30.0125,0.15%
007796	,博时央企创新驱动ETF联接A,2020-11-24,1.1367,1.1367,0.58,3.62,8.79,3.30,21.40,13.66,,,12.58,13.67,5,0.12%
007797	,博时央企创新驱动ETF联接C,2020-11-24,1.1320,1.1320,0.59,3.62,8.75,3.20,21.16,13.20,,,12.17,13.20,4.65,0.00%
007792	,嘉实央企创新驱动ETF联接A,2020-11-24,1.1026,1.1026,0.59,3.61,8.72,3.46,21.36,,,,9.25,10.26,1.6,0.12%
007809	,富国央企创新驱动ETF联接A,2020-11-24,1.1374,1.1374,0.59,3.61,8.76,4.18,24.41,,,,13.58,13.74,4.18,0.12%
007793	,嘉实央企创新驱动ETF联接C,2020-11-24,1.1005,1.1005,0.59,3.61,8.70,3.40,21.21,,,,9.07,10.05,1.46,0.00%
004352	,北信瑞丰研究精选,2020-11-24,1.4344,1.4344,0.17,3.60,6.10,1.88,31.02,42.08,76.35,41.35,31.80,43.44,24.7958,0.15%
006233	,万家汽车新趋势混合A,2020-11-24,1.7771,1.7771,1.47,3.60,7.03,2,41.95,80.71,,,66.79,77.71,66.94,0.15%
007113	,永赢高端制造混合A,2020-11-24,1.5609,1.5609,-0.80,3.60,6.33,13.13,53.92,55.50,,,41.27,56.0744,33.7466,0.15%
007493	,朱雀产业臻选混合A,2020-11-24,1.7994,1.7994,-0.27,3.59,6.68,8.67,56.92,72.41,,,63.85,79.94,,1.50%
006234	,万家汽车新趋势混合C,2020-11-24,1.7674,1.7674,1.46,3.59,6.99,1.86,41.58,79.80,,,66.03,76.74,66.22,0.00%
007114	,永赢高端制造混合C,2020-11-24,1.5576,1.5576,-0.80,3.59,6.31,13.07,53.78,55.19,,,41.02,55.7444,33.5166,0.00%
007784	,广发央企创新驱动ETF联接A,2020-11-24,1.1962,1.1962,0.63,3.59,8.78,3.99,23.07,19.64,,,15.42,19.62,9.99,0.12%
007810	,富国央企创新驱动ETF联接C,2020-11-24,1.1329,1.1329,0.59,3.59,8.71,4.07,24.15,,,,13.18,13.29,3.86,0.00%
007494	,朱雀产业臻选混合C,2020-11-24,1.7842,1.7842,-0.27,3.58,6.61,8.51,56.44,71.36,,,62.97,78.42,,0.00%
007785	,广发央企创新驱动ETF联接C,2020-11-24,1.1948,1.1948,0.63,3.58,8.77,3.95,22.99,19.50,,,15.31,19.48,9.89,0.00%
001252	,中海进取收益混合,2020-11-24,1.7420,1.7420,-0.11,3.57,8.33,-5.53,21.56,52.81,95.95,59.23,37.06,74.20,52.4229,0.08%
590006	,中邮中小盘灵活配置混合,2020-11-24,2.1760,2.7550,0.37,3.57,9.07,3.97,29.52,53.02,94.86,52.13,39.85,206.8456,39.9187,0.15%
166002	,中欧新蓝筹混合A,2020-11-24,2.0702,3.6474,0.24,3.56,8.23,5.12,33.15,40.95,110.71,78.68,37.12,597.0411,33.7291,0.15%
004925	,长信低碳环保行业量化股票,2020-11-24,1.5842,1.5842,-0.06,3.56,12.72,20.34,63.47,87.66,111.62,61.27,70.69,58.42,41.3560,0.15%
004237	,中欧新蓝筹混合C,2020-11-24,2.0434,2.5292,0.23,3.54,8.15,4.91,32.60,39.86,108.51,75.67,36.14,109.6516,32.9124,0.00%
002849	,金信智能中国2025混合,2020-11-24,1.2280,1.4920,-0.24,3.54,2.50,5.41,18.42,16.23,44.44,47.77,9.94,53.5349,14.8505,0.15%
530001	,建信恒久价值混合,2020-11-24,1.3804,4.1096,0.09,3.53,12.78,16.27,54.20,79.46,135.48,72.53,67.10,657.9018,52.4125,0.15%
005628	,汇安趋势动力股票A,2020-11-24,1.2873,1.2873,0.46,3.53,5.56,-2.51,10.62,19.64,35.85,,13.59,28.73,8.0903,0.15%
005629	,汇安趋势动力股票C,2020-11-24,1.2671,1.2671,0.45,3.52,5.50,-2.63,10.34,19.02,34.41,,13.07,26.71,7.5391,0.00%
001156	,申万菱信新能源汽车混合,2020-11-24,1.9750,1.9750,0.15,3.51,12.34,18.90,70.55,101.33,164.75,87.56,72.79,97.50,66.1491,0.15%
001758	,嘉实研究增强混合,2020-11-24,1.8570,1.8570,-0.59,3.51,8.98,15.13,55.79,69.43,134.47,53.22,58.85,85.70,45.2555,0.15%
004423	,华商研究精选灵活配置,2020-11-24,2.2810,2.2810,0.44,3.49,4.92,-1.85,34.02,55.49,111.20,112.98,41.59,128.10,52.1797,0.15%
160322	,华夏港股通精选股票LOF,2020-11-24,1.5283,1.5783,-0.40,3.48,7.37,11.69,29.29,37.21,56.40,16.13,35.32,59.3959,25.0514,0.15%
290012	,泰信行业精选混合A,2020-11-24,1.7020,2.0220,1.07,3.47,0.83,-11.22,21.92,29.04,79.73,58.27,21.48,123.3869,39.4678,0.15%
090018	,大成新锐产业混合,2020-11-24,3.5220,4.0220,0.60,3.47,9.38,4.73,72.31,93.62,154.30,111.40,75.14,385.3458,74.6575,0.15%
167503	,安信一带一路分级,2020-11-24,1.2830,0.5230,0.55,3.47,10.41,7.01,29.07,25.13,38.56,6.03,16.32,-43.1539,7.3554,0.05%
210004	,金鹰稳健成长混合,2020-11-24,2.0030,2.7330,0.10,3.46,7.34,6.66,39.78,65.26,112.63,52.55,57.34,236.2541,43.5978,0.15%
001300	,大成睿景灵活配置混合A,2020-11-24,1.41,1.41,0.57,3.45,8.38,2.03,69.27,85.77,146.07,80.31,73.65,41,71.5723,0.15%
001301	,大成睿景灵活配置混合C,2020-11-24,1.3480,1.3480,0.60,3.45,8.27,1.81,68.71,84.40,142.45,76.21,72.60,34.80,70.0521,0.00%
002168	,嘉实智能汽车股票,2020-11-24,3.1230,3.1230,2.06,3.44,14.23,18.52,53.09,90.66,187.30,113.03,68.36,212.30,50.5841,0.15%
001978	,泰信互联网+混合,2020-11-24,1.7230,1.7230,-0.17,3.42,8.71,5,36.96,57.93,112.72,72.99,45.16,72.30,42.2801,0.15%
006133	,万家智造优势混合C,2020-11-24,2.3166,2.3166,1.14,3.42,7.23,-0.01,33.74,79.43,131.36,,59.21,131.66,63.7935,0.00%
006132	,万家智造优势混合A,2020-11-24,2.3628,2.3628,1.13,3.42,7.27,0.11,34.08,80.35,134.03,,59.92,136.28,64.6294,0.15%
320018	,诺安新动力混合,2020-11-24,3.18,3.30,0.13,3.41,11.31,12.17,48.60,63.16,105.43,83.71,49.51,254.7276,42.2388,0.15%
290008	,泰信发展主题混合,2020-11-24,2.0330,2.4720,-0.15,3.41,9.24,5.39,37.18,56.26,111.33,70.98,43.17,175.9554,42.0213,0.15%
050010	,博时特许价值混合A,2020-11-24,3.0340,3.4740,-0.20,3.41,9.18,1.95,30.83,58.10,164.98,83.21,45.17,324.4402,43.6181,0.15%
001166	,建信环保产业股票,2020-11-24,1.1250,1.1250,0.18,3.40,9.65,12.61,54.32,68.67,98.41,37.53,60.26,12.50,40.4317,0.15%
001351	,诺安中证500指数增强A,2020-11-24,0.9732,0.9732,0.13,3.39,3.20,-4.92,27.20,43.94,60.62,13.63,33.10,-2.68,34.5144,0.12%
007137	,鹏扬元合量化大盘A,2020-11-24,1.3940,1.3940,0.06,3.39,9.19,14.18,40.62,38.46,,,30.44,39.40,17.6499,0.15%
001808	,银华互联网主题灵活配置混合,2020-11-24,1.7120,1.7120,1,3.38,9.32,3.32,44.35,78.15,167.92,85.68,69.67,71.20,60.8025,0.15%
161818	,银华消费主题混合,2020-11-24,1.7653,1.7653,-0.86,3.37,11.21,12.02,58.92,78.94,212.85,92.61,72.39,169.2972,66.9201,0.15%
007138	,鹏扬元合量化大盘C,2020-11-24,1.3588,1.3588,0.06,3.37,9.11,13.95,40.05,36.13,,,29.50,35.88,15.0969,0.00%
001707	,诺安高端制造股票,2020-11-24,1.4770,1.4770,-0.67,3.36,15.21,7.34,35.01,27.88,78.60,48.29,25.60,47.70,14.8333,0.15%
000594	,大摩进取优选股票,2020-11-24,2.9280,2.9280,0.48,3.35,21.39,16.89,59.48,70.63,117.86,71.23,49.85,192.80,39.1229,0.15%
005207	,南方高端装备灵活配置混合C,2020-11-24,2.8410,3.2160,0.57,3.35,9.82,10.33,48.51,64.41,131.16,,54.40,79.9240,44.4061,0.00%
202027	,南方高端装备灵活配置混合A,2020-11-24,2.9080,3.2830,0.55,3.34,9.86,10.57,49.05,65.70,134.89,83.70,55.42,286.5333,45.5632,0.15%
008093	,同泰慧选混合发起式A,2020-11-24,1.2896,1.3146,-0.09,3.34,6.77,1.05,36.94,,,,31.59,32.0243,26.8953,0.15%
008094	,同泰慧选混合发起式C,2020-11-24,1.2847,1.3097,-0.09,3.33,6.73,0.95,36.65,,,,31.11,31.5288,26.5224,0.00%
005888	,华夏新兴消费混合A,2020-11-24,2.8619,2.8619,-0.25,3.32,14.71,20.24,68.60,102.89,186.65,,86.44,186.19,77.4699,0.15%
001702	,东方创新科技混合,2020-11-24,1.9534,1.9534,0.17,3.31,9.88,13.02,58.02,104.97,187.48,95.07,88.21,95.34,61.9394,0.15%
003567	,华夏行业景气混合,2020-11-24,1.8895,1.8895,0.04,3.31,6,4.41,38.73,55.27,94.33,72.59,48.87,88.95,41.7257,0.15%
000409	,鹏华环保产业股票,2020-11-24,3.6810,3.6810,-0.03,3.31,14.57,20.77,70.73,113.89,161.06,105.18,91.32,268.10,70.1785,0.15%
260111	,景顺长城公司治理混合,2020-11-24,1.7520,2.64,-0.11,3.30,6.76,11.24,46.12,51.79,85.49,63.97,42.69,248.4815,35.1827,0.15%
005889	,华夏新兴消费混合C,2020-11-24,2.8329,2.8329,-0.25,3.30,14.66,20.09,68.18,101.89,183.80,,85.62,183.29,76.5983,0.00%
008488	,华商恒益稳健混合,2020-11-24,1.2282,1.2282,0.55,3.30,9.67,11.49,23.50,,,,,22.82,10.19,0.15%
005743	,长安裕隆混合A,2020-11-24,2.7796,2.7796,-0.20,3.29,11.71,12.73,46.17,74.03,180.23,,63.16,177.96,46.7234,0.15%
005744	,长安裕隆混合C,2020-11-24,2.7557,2.7557,-0.20,3.28,11.67,12.59,45.80,73.16,179.31,,62.43,175.57,45.7881,0.00%
009591	,博时研究精选持有期混合A,2020-11-24,1.0756,1.0756,0.20,3.28,8.30,7.86,,,,,,7.56,,0.15%
000654	,华商新锐产业混合,2020-11-24,1.5770,1.5970,0.38,3.27,4.37,-4.31,24.17,35.36,72.16,41.06,26.26,60.5569,30.6055,0.15%
000991	,工银战略转型股票,2020-11-24,3.0350,3.0350,-0.13,3.27,9.92,16.64,74.23,124.32,200.79,146.95,104.38,203.50,81.9134,0.15%
009592	,博时研究精选持有期混合C,2020-11-24,1.0720,1.0720,0.21,3.27,8.22,7.64,,,,,,7.20,,0.00%
009857	,博时价值臻选持有期混合A,2020-11-24,1.0433,1.0433,0.34,3.27,6.48,4.92,,,,,,4.33,,0.15%
519097	,新华中小市值优选混合,2020-11-24,3.04,3.8020,-0.03,3.26,13.35,11.85,43.19,74.41,156.97,93.51,60.76,334.2125,50.0289,0.15%
160638	,鹏华一带一路分级,2020-11-24,1.3960,0.6380,0.58,3.25,10.01,7.42,35.38,34.22,50.94,14.47,24.46,-34.9220,16.1415,0.12%
008189	,国泰中证钢铁ETF联接A,2020-11-24,1.2647,1.2647,0.96,3.25,12.70,10.94,28.14,,,,,26.47,12,0.10%
165516	,信诚周期轮动混合(LOF),2020-11-24,4.5280,5.0420,0.51,3.24,13.06,16.79,65.44,102.14,192.32,118.85,84.67,466.1102,70.2726,0.15%
008190	,国泰中证钢铁ETF联接C,2020-11-24,1.2616,1.2616,0.96,3.24,12.67,10.85,27.95,,,,,26.16,11.8,0.00%
009858	,博时价值臻选持有期混合C,2020-11-24,1.0406,1.0406,0.33,3.24,6.40,4.70,,,,,,4.06,,0.00%
006371	,长安鑫盈混合A,2020-11-24,2.0416,2.0416,-0.11,3.23,10.76,14.27,55.44,81.44,,,71.66,104.16,52.9849,0.15%
008308	,华夏见龙精选混合,2020-11-24,1.3788,1.3788,0.04,3.23,11.02,11.50,40.54,,,,,37.88,20.56,0.15%
001972	,前海开源沪港深智慧生活混合,2020-11-24,1.8350,1.8350,0.22,3.21,10.28,-0.33,17.33,35.32,68.66,26.73,22.41,83.50,24.3590,0.15%
