code,name,date,netAssetValue,accumulativeTotalTetValue,dailyGrowthRate,weekGrowthRate,oneMothGrowthRate,threeMothGrowthRate,sixMothGrowthRate,oneYearGrowthRate,twoYearGrowthRate,threeYearGrowthRate,nowYearGrowthRate,setUpGrowthRate,customGrowthRate,serviceChargeRate
007014	,嘉合磐泰短债债券A,2020-09-08,1.0512,1.0512,0.08,0.03,0.16,0.96,2.52,4.86,,,3.77,5.12,4.7572,0.04%
007195	,长城短债债券C,2020-09-08,1.0302,1.0302,0.01,0.03,0.16,0.51,1.12,2.93,,,1.83,3.02,,0.00%
007956	,鹏华稳利短债C,2020-09-08,1.0287,1.0287,0.01,0.03,0.21,0.66,1.14,,,,2.27,2.87,2.86,0.00%
007058	,中泰蓝月短债C,2020-09-08,1.0391,1.0391,-0.01,0.03,0.16,0.54,1.16,2.91,,,1.77,3.8996,2.8911,0.00%
008816	,红塔红土盛平中短债债券C,2020-09-08,1.0046,1.0046,0,0.03,0.13,0.38,,,,,,0.46,0.46,0.00%
008815	,红塔红土盛平中短债债券A,2020-09-08,1.0055,1.0055,0,0.03,0.15,0.43,,,,,,0.55,0.55,0.03%
008170	,博时富添纯债债券,2020-09-08,1.0119,1.0119,0,0.03,0.07,0.22,0.37,,,,0.90,1.19,1.19,0.08%
008203	,中银恒裕9个月持有期债券C,2020-09-08,1.0292,1.0292,0.02,0.03,0.18,0.50,0.80,,,,2.81,2.92,2.9,0.00%
008694	,平安元盛超短债A,2020-09-08,1.0132,1.0132,0,0.03,0.24,1.38,,,,,,1.32,1.32,0.04%
008696	,平安元盛超短债E,2020-09-08,1.0118,1.0118,0,0.03,0.22,1.30,,,,,,1.18,1.18,0.00%
009104	,新华纯债添利债券发起B,2020-09-08,1.0118,1.0118,0,0.03,0.19,0.62,1.18,,,,,1.18,1.18,0.00%
008011	,前海联合润盈短债C,2020-09-08,1.0177,1.0177,0.01,0.03,0.03,0.40,1.17,,,,1.72,1.77,1.76,0.00%
007635	,银河天盈中短债A,2020-09-08,1.0329,1.0329,-0.01,0.03,0.16,0.40,0.93,,,,2.54,3.29,3.3,0.04%
008202	,中银恒裕9个月持有期债券A,2020-09-08,1.0314,1.0314,0.02,0.03,0.20,0.58,0.95,,,,3.02,3.14,3.12,0.03%
008695	,平安元盛超短债C,2020-09-08,1.0121,1.0121,0.01,0.03,0.24,1.32,,,,,,1.21,1.2,0.00%
007612	,汇安裕和纯债债券C,2020-09-08,1.0033,1.0033,0.01,0.03,0.08,0.18,,,,,,0.32,0.31,0.00%
007636	,银河天盈中短债C,2020-09-08,1.0303,1.0303,0,0.03,0.14,0.33,0.78,,,,2.33,3.03,3.03,0.00%
007902	,汇添富中短债C,2020-09-08,0.9990,0.9990,0.01,0.03,0.18,0.59,,,,,,-0.10,-0.11,0.00%
007901	,汇添富中短债A,2020-09-08,1.0006,1.0006,0.01,0.03,0.21,0.69,,,,,,0.06,0.05,0.04%
007611	,汇安裕和纯债债券A,2020-09-08,1.0019,1.0019,0.01,0.03,0.09,0.20,,,,,,0.18,0.17,0.06%
009764	,惠升和悦债券C,2020-09-08,1.5196,1.5196,0.01,0.03,0.01,,,,,,,51.96,51.95,0.00%
008600	,大成景和债券A,2020-09-08,1.0007,1.0007,0,0.03,,,,,,,,0.07,0.07,0.08%
000089	,民生加银高等级信用债C,2020-09-08,1.0029,1.0029,0,0.03,0.17,,,,,,,0.29,-22.3563,0.00%
008881	,国联安增顺纯债C,2020-09-08,1.0007,1.0007,0,0.03,,,,,,,,0.07,0.07,0.00%
000128	,大成景安短融债券A,2020-09-08,1.2689,1.3739,0,0.02,0.10,0.30,0.84,2.78,5.84,11.15,1.95,38.0656,2.7533,0.00%
040045	,华安添鑫中短债A,2020-09-08,1.0510,1.3261,-0.01,0.02,0.19,0.57,2.19,3.61,-0.34,-5.98,3.01,33.7938,3.5975,0.045%
485020	,工银14天理财债券发起B,2020-09-08,1.0061,1.0061,0,0.02,0.12,,,,,,,0.61,-23.8766,0.00%
070009	,嘉实超短债债券,2020-09-08,1.0487,1.4992,0,0.02,0.10,0.23,0.66,2.53,5.92,12.37,1.57,62.8063,2.5078,0.00%
485019	,工银信用纯债债券B,2020-09-08,1.2533,1.2893,-0.01,0.02,-0.02,0.72,1.11,3.31,7.76,12.10,2.73,29.3441,3.3050,0.00%
000322	,农银汇理金汇债券,2020-09-08,1.0018,1.0018,-0.01,0.02,0.08,,,,,,,0.18,-18.2880,0.08%
000809	,招商招利1个月期理财债券B,2020-09-08,1.0095,1.0095,0.01,0.02,0.17,0.35,0.64,,,,,0.95,,0.00%
002301	,兴业短债债券A,2020-09-08,1.0383,1.1533,0,0.02,0.14,0.34,0.78,2.77,5.49,7.06,1.83,15.5134,2.7699,0.04%
002865	,广发安泽短债债券C,2020-09-08,1.0596,1.1432,0,0.02,0.11,0.23,0.61,2.13,5.91,11.11,1.25,14.8190,2.0980,0.00%
002524	,兴业福益债券,2020-09-08,1.1495,1.1545,0,0.02,0.06,3.58,4.03,6.04,10.21,14.95,5.36,15.5253,5.8472,0.06%
002769	,兴业短债债券C,2020-09-08,1.0055,1.1115,0,0.02,0.11,0.26,0.63,2.30,4.81,6.21,1.62,9.8763,2.3021,0.00%
531028	,建信短债债券A,2020-09-08,1.0152,1.0152,0,0.02,0.20,0.61,0.92,,,,,1.52,,0.03%
003664	,新沃通利纯债A,2020-09-08,1.0887,1.0887,0.01,0.02,0.10,0.16,0.25,1.36,5.77,7.86,0.74,8.87,1.3500,0.06%
470030	,汇添富鑫禧债券,2020-09-08,1.0010,1.0010,0,0.02,,,,,,,,0.10,-24.2679,0.06%
003592	,华泰柏瑞享利混合C,2020-09-08,1.2386,1.3386,0.26,0.02,1.05,7.90,6.65,12.04,25.08,23.08,7.72,34.9985,11.6221,0.00%
005138	,前海开源弘丰债券A,2020-09-08,1.5066,1.5066,0.01,0.02,0.08,0.14,0.57,3.69,43.70,,0.58,50.66,2.5528,0.08%
004897	,长安泓源纯债债券A,2020-09-08,1.1595,1.1595,0,0.02,0.01,0.40,1.20,4.80,8.98,13.63,2.77,15.95,4.7520,0.04%
005468	,华泰紫金智盈债券C,2020-09-08,1.1150,1.1150,0.01,0.02,0.21,0.74,1.26,4.23,10.75,,2.59,11.50,4.1671,0.00%
006360	,财通鸿益中短债债券A,2020-09-08,1.0224,1.0794,0,0.02,0.22,0.65,1.21,3.37,8.08,,2.16,8.1508,3.3371,0.04%
006361	,财通鸿益中短债债券C,2020-09-08,1.02,1.0770,0,0.02,0.20,0.60,1.12,3.19,7.83,,2.03,7.9009,3.1485,0.00%
006077	,创金合信恒利超短债债券C,2020-09-08,1.0772,1.0772,0,0.02,0.10,0.34,0.82,2.60,7.09,,1.59,7.72,2.5807,0.00%
002086	,大成景安短融债券E,2020-09-08,1.2813,1.3863,0,0.02,0.12,0.34,0.94,2.97,6.24,11.82,2.08,17.8251,2.9404,0.00%
006663	,易方达安悦超短债C,2020-09-08,1.0078,1.0528,0,0.02,0.14,0.34,0.71,2.47,,,1.47,5.3494,2.4448,0.00%
006871	,广发景和中短债C,2020-09-08,1.0286,1.0384,0.01,0.02,0.16,0.38,0.50,2.28,,,1.18,3.8495,2.2540,0.00%
006825	,创金合信鑫日享短债债券C,2020-09-08,1.0662,1.0662,0.01,0.02,0.16,0.57,1.12,3.61,,,2.19,6.62,3.5551,0.00%
006592	,广发景明中短债C,2020-09-08,1.0185,1.0542,0,0.02,0.19,0.45,0.96,2.53,,,1.60,5.4845,2.5036,0.00%
006646	,汇添富短债债券A,2020-09-08,1.0615,1.0615,0,0.02,0.14,0.52,1.10,3.13,,,2.03,6.15,3.0683,0.04%
006734	,国金惠鑫短债债券A,2020-09-08,1.0429,1.0429,0,0.02,0.16,0.41,0.74,2.75,,,1.95,4.29,2.7285,0.035%
000129	,大成景安短融债券B,2020-09-08,1.2989,1.4039,0,0.02,0.12,0.38,0.99,3.08,6.46,12.13,2.15,41.1351,3.0464,0.00%
006664	,易方达安悦超短债F,2020-09-08,1.0087,1.0537,0,0.02,0.15,0.37,0.78,2.52,,,1.57,5.4418,2.4948,0.00%
007020	,华安添鑫中短债C,2020-09-08,1.0465,1.0465,0,0.02,0.16,0.52,2.04,3.30,,,2.80,4.6709,3.2764,0.00%
006662	,易方达安悦超短债A,2020-09-08,1.0097,1.0547,0,0.02,0.15,0.37,0.78,2.62,,,1.58,5.5438,2.5837,0.03%
007075	,富国产业债券C,2020-09-08,1.1055,1.1455,0.01,0.02,0.14,0.55,0.78,3.47,,,2.29,6.1639,3.3857,0.00%
006824	,创金合信鑫日享短债债券A,2020-09-08,1.0732,1.0732,0.01,0.02,0.20,0.66,1.29,3.95,,,2.43,7.32,3.9121,0.03%
006735	,国金惠鑫短债债券C,2020-09-08,1.0391,1.0391,0.01,0.02,0.14,0.36,0.62,2.49,,,1.77,3.91,2.4554,0.00%
006242	,宝盈盈润纯债债券,2020-09-08,1.0143,1.0533,0.02,0.02,0.23,1.19,1.25,5.23,,,3.58,5.3945,5.1844,0.08%
007087	,财通景利纯债,2020-09-08,1.0046,1.0246,0.01,0.02,-0.04,-0.34,-0.08,2.28,,,1.51,2.4596,2.2551,0.08%
007582	,中泰青月中短债A,2020-09-08,1.0367,1.0367,0,0.02,0.16,0.76,1.28,3.49,,,2.41,3.6596,3.4733,0.03%
006829	,鹏扬利沣短债A,2020-09-08,1.0284,1.0284,0.02,0.02,0.10,0.35,0.88,,,,2.01,2.84,2.8200,0.04%
007117	,华泰紫金丰泰纯债发起A,2020-09-08,1.0516,1.0669,0.03,0.02,0.10,0.67,1.18,4.19,,,2.46,6.6962,4.1047,0.50%
007015	,嘉合磐泰短债债券C,2020-09-08,1.0483,1.0483,0.08,0.02,0.13,0.90,2.39,4.59,,,3.59,4.83,4.4888,0.00%
519189	,万家信用恒利债券C,2020-09-08,1.1715,1.3832,0.01,0.02,0.08,0.33,0.65,3.02,9.30,13.17,2.24,39.8067,3.0570,0.00%
004898	,长安泓源纯债债券C,2020-09-08,1.1681,1.1681,-0.01,0.02,-0.01,0.36,1.13,4.65,10.04,14.50,2.66,16.81,4.6024,0.00%
007037	,海富通聚合纯债,2020-09-08,1.0014,1.0250,0.01,0.02,0.11,0.23,0.51,,,,1.85,2.5005,2.4902,0.08%
005602	,汇安中短债债券C,2020-09-08,1.0329,1.0379,0,0.02,0.20,0.72,1.21,,,,2.69,3.7952,3.7952,0.00%
007583	,中泰青月中短债C,2020-09-08,1.0324,1.0324,0.01,0.02,0.14,0.66,1.09,3.10,,,2.14,3.2297,3.0754,0.00%
007492	,上银政策性金融债,2020-09-08,1.0075,1.0148,0,0.02,-0.04,-0.34,-0.05,,,,1.42,1.4796,1.4796,0.08%
007456	,汇添富90天短债A,2020-09-08,1.0465,1.0465,0,0.02,0.18,0.61,1.34,3.47,,,2.42,4.65,3.4193,0.04%
007457	,汇添富90天短债B,2020-09-08,1.0441,1.0441,0,0.02,0.16,0.56,1.24,3.27,,,2.28,4.41,3.2331,0.00%
007150	,南方初元中短债C,2020-09-08,1.0353,1.0353,-0.01,0.02,0.16,0.47,0.92,2.72,,,1.65,3.53,2.6877,0.00%
008959	,创金合信恒利超短债债券E,2020-09-08,1.0825,1.0825,0,0.02,0.11,0.34,0.83,,,,,1.2439,1.2439,0.00%
008448	,德邦短债A,2020-09-08,1.0106,1.0106,0.01,0.02,0.12,0.41,0.47,,,,1.02,1.06,1.05,0.04%
008108	,国联安短债债券A,2020-09-08,1.0164,1.0164,0,0.02,0.12,0.40,0.72,,,,1.45,1.64,1.64,0.03%
008022	,建信短债债券F,2020-09-08,1.0148,1.0148,0,0.02,0.20,0.59,0.88,,,,,1.3482,1.3482,0.00%
008647	,天弘增利短债C,2020-09-08,1.0069,1.0069,-0.01,0.02,0.23,0.78,,,,,,0.69,0.7,0.00%
008646	,天弘增利短债A,2020-09-08,1.0076,1.0076,-0.01,0.02,0.24,0.81,,,,,,0.76,0.77,0.03%
008080	,南方初元中短债E,2020-09-08,1.0338,1.0338,-0.01,0.02,0.15,0.42,0.82,,,,1.52,2.1441,2.1539,0.00%
008109	,国联安短债债券C,2020-09-08,1.0143,1.0143,0,0.02,0.10,0.33,0.59,,,,1.26,1.43,1.43,0.00%
008477	,安信价值驱动三年持有混合,2020-09-08,1.3004,1.3504,1.04,0.02,4.06,27.28,23.90,,,,,35.4647,34.0688,0.15%
005601	,汇安中短债债券A,2020-09-08,1.0357,1.0407,0,0.02,0.22,0.79,1.35,,,,2.88,4.0759,4.0759,0.03%
009357	,博时季季乐持有期债券C,2020-09-08,1.0067,1.0067,0.01,0.02,0.22,0.68,,,,,,0.67,0.66,0.00%
008395	,方正富邦恒利纯债C,2020-09-08,1.0016,1.0016,0,0.02,0.11,,,,,,,0.16,0.16,0.00%
009534	,南方升元中短期利率债A,2020-09-08,1.0031,1.0031,0,0.02,0.11,,,,,,,0.31,0.31,0.08%
008394	,方正富邦恒利纯债A,2020-09-08,1.0021,1.0021,0.01,0.02,0.13,,,,,,,0.21,0.2,0.08%
008791	,招商安华债券A,2020-09-08,1.0266,1.0266,0.15,0.02,0.67,2.66,,,,,,2.66,2.51,0.08%
009356	,博时季季乐持有期债券A,2020-09-08,1.0069,1.0069,0.01,0.02,0.23,0.70,,,,,,0.69,0.68,0.03%
519717	,交银施罗德中高等级信用债,2020-09-08,1.0009,1.0009,0,0.01,0.09,,,,,,,0.09,-21.4798,0.30%
530028	,建信短债债券C,2020-09-08,1.0144,1.0144,0,0.01,0.19,0.58,0.87,,,,,1.44,,0.00%
000085	,博时安盈债券C,2020-09-08,1.2418,1.2738,0,0.01,0.16,0.44,0.86,2.87,6.78,11.37,1.83,28.1014,2.8321,0.00%
206001	,鹏华弘泰A,2020-09-08,1.1244,5.5777,0.01,0.01,0.08,0.04,-0.04,1.89,5.15,4.82,1,531.0169,1.8572,0.15%
485120	,工银14天理财债券发起A,2020-09-08,1.0050,1.0050,0,0.01,0.09,,,,,,,0.50,-22.4291,0.00%
003412	,鹏华弘康灵活配置混合C,2020-09-08,1.2432,1.2432,0,0.01,0.14,0.32,0.93,2.91,25.78,21.76,1.88,24.32,2.8969,0.00%
003411	,鹏华弘康灵活配置混合A,2020-09-08,1.2936,1.2936,0,0.01,0.14,0.36,1,3.03,26.27,26.34,1.99,29.36,3.0182,0.15%
006387	,宝盈安泰短债债券A,2020-09-08,1.0376,1.0696,-0.01,0.01,0.27,0.84,1.30,3.48,,,2.26,7.0435,3.4537,0.04%
003382	,民生加银鑫享债券A,2020-09-08,1.1895,1.1975,0.01,0.01,0.07,0.76,1.17,3.69,10.48,16.07,2.68,19.8978,3.6514,0.08%
002920	,中欧短债债券A,2020-09-08,1.0490,1.1470,-0.01,0.01,0.12,0.35,0.92,2.91,7.01,12.67,1.90,15.0389,2.8785,0.04%
003767	,泰达宏利纯利债券A,2020-09-08,1.0479,1.1337,0.01,0.01,0.01,0.91,1.19,3.11,6.99,11.32,2.07,13.9844,3.0691,0.08%
004033	,金鹰添荣纯债债券,2020-09-08,1.0056,1.1811,0.01,0.01,0.13,0.33,1.14,4.18,10.03,15.57,2.82,18.8499,4.1310,0.08%
003665	,新沃通利纯债C,2020-09-08,1.1050,1.1050,0.01,0.01,0.06,0.05,0.03,0.94,5.04,6.88,0.45,10.50,0.9225,0.00%
003811	,中金金利A,2020-09-08,1.0250,1.1355,0,0.01,-0.05,-0.08,-0.11,1.40,5.50,10.34,0.34,13.7313,1.3865,0.10%
003486	,平安惠隆纯债A,2020-09-08,1.0586,1.0886,-0.01,0.01,0.08,0.31,3.07,2.75,7.93,12.71,1.90,9.0025,2.6767,0.08%
470014	,汇添富理财14天债券A,2020-09-08,1.0115,1.0115,0,0.01,0.05,0.19,0.46,,,,0.92,1.15,,0.00%
217025	,招商理财7天债券A,2020-09-08,1.0042,1.0042,0,0.01,0.18,0.27,,,,,,0.42,,0.00%
004200	,博时富瑞纯债债券A,2020-09-08,1.0655,1.1873,0.01,0.01,0.24,0.71,1.26,4.98,12.92,18.35,3.02,19.7554,4.9138,0.08%
005139	,前海开源弘丰债券C,2020-09-08,1.4978,1.4978,0,0.01,0.04,0.03,0.41,3.47,43.28,,0.40,49.78,2.3437,0.00%
004907	,长安泓沣中短债债券A,2020-09-08,1.1950,1.1950,-0.02,0.01,-0.03,0.33,1.01,4.09,10.31,17.61,2.12,19.4881,4.0661,0.04%
005307	,财通资管鸿达纯债A,2020-09-08,1.0943,1.1123,0.01,0.01,0.29,0.71,1.69,4.20,8.07,,2.93,11.3954,4.1698,0.05%
004908	,长安泓沣中短债债券C,2020-09-08,1.1888,1.1888,-0.01,0.01,-0.03,0.30,0.94,3.93,10.83,17.02,2.02,18.8681,3.8975,0.00%
005882	,财通资管鸿达纯债E,2020-09-08,1.0823,1.0823,0.01,0.01,0.29,0.74,1.70,4.18,7.96,,2.92,8.23,4.1578,0.00%
000084	,博时安盈债券A,2020-09-08,1.2734,1.3094,0,0.01,0.19,0.51,1.01,3.17,7.46,12.59,2.04,31.8550,3.1344,0.03%
006702	,国富恒嘉短债债券A,2020-09-08,1.0214,1.0214,0.01,0.01,0.03,0.24,-0.04,0.48,,,0.07,2.14,0.4722,0.035%
006852	,永赢迅利中高等级短债A,2020-09-08,1.0171,1.0510,0,0.01,0.12,0.39,1.03,3.10,,,2.04,5.1376,3.0559,0.04%
006703	,国富恒嘉短债债券C,2020-09-08,1.0160,1.0160,0.01,0.01,-0.01,0.15,-0.21,0.16,,,-0.16,1.60,0.1577,0.00%
005350	,诺德短债债券A,2020-09-08,1.0226,1.0226,0,0.01,-0.06,-0.11,-0.04,0.88,,,0.22,2.2498,0.8581,0.03%
006562	,中欧短债债券C,2020-09-08,1.0409,1.1389,0,0.01,0.09,0.25,0.73,2.50,,,1.62,5.4523,2.4697,0.00%
006319	,易方达安瑞短债A,2020-09-08,1.0057,1.0567,0,0.01,0.10,0.38,0.79,2.70,,,1.69,5.7850,2.6660,0.04%
006388	,宝盈安泰短债债券C,2020-09-08,1.0321,1.0641,-0.01,0.01,0.24,0.75,1.15,3.17,,,2.05,6.4859,3.1440,0.00%
006320	,易方达安瑞短债C,2020-09-08,1.0055,1.0535,0,0.01,0.08,0.34,0.70,2.53,,,1.55,5.4544,2.4953,0.00%
006647	,汇添富短债债券C,2020-09-08,1.0546,1.0546,-0.01,0.01,0.10,0.43,0.91,2.75,,,1.76,5.46,2.7072,0.00%
006804	,富国短债债券型A,2020-09-08,1.0502,1.0502,-0.01,0.01,0.13,0.44,1.08,2.96,,,1.99,5.02,2.9403,0.04%
007625	,华安年年丰定开债C,2020-09-08,1.0228,1.0228,0.01,0.01,0.02,0.13,0.34,2.23,,,1.52,2.28,,0.00%
007118	,华泰紫金丰泰纯债发起C,2020-09-08,1.0479,1.0619,0.03,0.01,0.06,0.52,0.96,3.80,,,2.18,6.1935,3.7154,0.00%
007520	,富安达富利纯债,2020-09-08,1.0337,1.0337,0,0.01,0.22,0.74,1.42,2.97,,,2.49,3.37,2.9787,0.06%
007503	,上投摩根瑞利纯债A,2020-09-08,1.0401,1.0401,0,0.01,1.19,0.59,0.75,3.95,,,2.40,4.01,,0.08%
007458	,汇添富90天短债C,2020-09-08,1.0463,1.0463,-0.01,0.01,0.17,0.59,1.33,3.45,,,2.41,4.63,3.4094,0.00%
007504	,上投摩根瑞利纯债C,2020-09-08,1.0274,1.0274,0,0.01,0.05,-0.55,-0.43,2.68,,,1.19,2.74,,0.00%
007624	,华安年年丰定开债A,2020-09-08,1.0271,1.0271,0,0.01,0.06,0.23,0.54,2.64,,,1.79,2.71,,0.06%
007536	,博时富乐纯债债券,2020-09-08,1.0031,1.0234,0,0.01,0.02,-0.08,0.10,,,,1.20,2.3397,2.3397,0.08%
007790	,南方梦元短债A,2020-09-08,1.0230,1.0230,-0.01,0.01,0.14,0.43,1.08,,,,1.83,2.30,2.31,0.03%
007264	,人保中高等级信用债A,2020-09-08,0.9839,0.9839,0,0.01,-0.03,0.08,-0.93,-1.87,,,-1.18,-1.61,,0.08%
006830	,鹏扬利沣短债C,2020-09-08,1.0258,1.0258,0.01,0.01,0.07,0.28,0.76,,,,1.84,2.58,2.5700,0.00%
008449	,德邦短债C,2020-09-08,1.0092,1.0092,0,0.01,0.09,0.35,0.39,,,,0.89,0.92,0.92,0.00%
008792	,招商安华债券C,2020-09-08,1.0252,1.0252,0.15,0.01,0.64,2.58,,,,,,2.52,2.37,0.00%
007955	,民生加银鑫享债券D,2020-09-08,1.0302,1.0302,0.02,0.01,0.04,0.65,0.95,,,,2.41,3.0406,3.0206,0.00%
008411	,博时富信纯债债券,2020-09-08,1.0021,1.0021,0.01,0.01,0.07,0.17,0.19,,,,,0.21,0.2,0.08%
001941	,融通通源短融债券B,2020-09-08,1.0679,1.2049,-0.01,0.01,0.07,0.26,0.83,3.03,6.89,11.68,1.86,16.5034,3.0093,0.00%
009281	,长信中债1-3年政金债指数C,2020-09-08,0.9999,0.9999,0.01,0.01,-0.07,-0.01,,,,,,-0.01,-0.02,0.00%
009311	,创金合信鑫日享短债债券E,2020-09-08,1.0715,1.0715,0.01,0.01,0.16,0.56,,,,,,0.45,0.4406,0.00%
872016	,广发资管昭利中短债B,2020-09-08,1.0032,1.0032,0,0.01,0.09,0.41,,,,,,0.32,0.32,0.00%
009280	,长信中债1-3年政金债指数A,2020-09-08,1.0001,1.0001,0.01,0.01,-0.07,0.01,,,,,,0.01,0,0.05%
009321	,中信保诚中债1-3年农发行C,2020-09-08,0.9976,0.9976,-0.01,0.01,-0.22,-0.20,,,,,,-0.24,-0.23,0.00%
008601	,大成景和债券C,2020-09-08,1.0005,1.0005,0,0.01,,,,,,,,0.05,0.05,0.00%
009405	,平安惠隆纯债C,2020-09-08,1.0575,1.0575,0,0.01,0.04,0.25,,,,,,-0.8811,-0.8811,0.00%
872015	,广发资管昭利中短债A,2020-09-08,1.0035,0.8261,0,0.01,0.10,0.42,,,,,,0.35,0.35,0.04%
009320	,中信保诚中债1-3年农发行A,2020-09-08,0.9997,0.9997,-0.01,0.01,-0.03,0.01,,,,,,-0.03,-0.02,0.06%
007204	,银华美元债精选(QDII)A,2020-09-07,1.0723,1.0723,0.20,0.01,1.07,2.82,2.69,7.11,,,3.81,7.23,7.0373,0.08%
166016	,中欧纯债债券(LOF)C,2020-09-08,1.2050,1.4570,0,0,-0.17,-0.25,-0.49,2.40,9.88,10.86,1.47,55.4170,2.4007,0.00%
070037	,嘉实纯债债券A,2020-09-08,1.1930,1.3510,0,0,0.08,0.34,0.42,3.47,8.71,14.42,2.67,36.9953,3.3796,0.08%
161693	,融通债券C,2020-09-08,1.0420,1.9560,0.10,0,0,0.19,-0.95,2.18,9.36,16.32,0.97,56.5489,1.9984,0.00%
000107	,富国稳健增强债券A/B,2020-09-08,1.2130,1.5360,0.17,0,0.17,2.19,2.10,6.31,15.86,20.13,4.34,64.3172,5.8634,0.08%
519669	,银河领先债券,2020-09-08,1.1540,1.5670,0,0,0.26,1.41,1.41,5.20,10.12,16.40,3.22,64.4245,5.1002,0.08%
000253	,景顺长城景兴信用纯债债券C,2020-09-08,1.1410,1.3360,0,0,-0.18,-0.26,-0.22,1.37,5.60,6.95,0.78,33.8004,1.3725,0.00%
000394	,融通通源短融债券A,2020-09-08,1.0594,1.2704,-0.01,0,0.03,0.19,0.67,2.68,6.27,10.77,1.64,29.0484,2.6747,0.00%
400009	,东方稳健回报债券A,2020-09-08,1.2090,1.3750,0,0,0.17,0.92,-1.47,1.77,4.31,8.53,0.42,40.1875,1.4262,0.08%
000744	,北信瑞丰稳定收益A,2020-09-08,1.05,1.3170,0,0,-0.10,-5.91,-5.75,-3.14,-1.13,5.50,-4.28,34.40,-3.2258,0.08%
161019	,富国新天锋债券(LOF),2020-09-08,1.0547,1.5472,0.05,0,0.22,2.40,1.65,7.09,17.02,17.25,4.54,70.3711,6.8179,0.08%
000801	,中金纯债A,2020-09-08,1.1380,1.25,0,0,0.09,0.35,0.35,2.80,7.91,11.75,1.79,25.6015,2.8003,0.08%
000668	,国寿安保尊享债券A,2020-09-08,1.2020,1.45,0,0,0,0.08,0.08,1.75,7.97,12.15,1.95,46.4662,1.7470,0.08%
006865	,泰康安惠纯债债券C,2020-09-08,1.0347,1.0812,0,0,0.09,0.23,-0.09,2.20,,,1.17,4.6663,2.1561,0.00%
001750	,景顺长城景瑞收益债券A,2020-09-08,1.0719,1.1189,-0.02,0,0.07,0.37,0.65,2.48,9.71,4.07,1.60,12.1679,2.4952,0.05%
519641	,银河鸿利混合C,2020-09-08,1.0640,1.2040,0,0,-0.19,-0.47,1.53,6.74,14.09,16.30,4.79,21.4711,6.7369,0.00%
000694	,鑫元鸿利债券,2020-09-08,1.3135,1.3635,0.05,0,0.20,-0.11,-0.55,1.88,9.22,14.38,0.78,36.5070,1.8227,0.06%
002438	,创金合信尊盛纯债,2020-09-08,1.0250,1.1950,0,0,0,0,0.89,3.92,10.04,15.84,2.59,21.2381,3.9184,0.08%
002519	,博时裕景纯债,2020-09-08,1.03,1.1480,0,0,0,-0.19,-0.10,2.38,7.66,12.79,1.18,15.7356,2.3846,0.08%
000305	,中银中高等级A,2020-09-08,1.0440,1.4010,0,0,0,-0.10,0.27,3.05,9.85,15.92,2.75,45.8350,3.1436,0.08%
002065	,景顺长城景盛双息收益债券A,2020-09-08,1.1350,1.1350,0,0,-0.09,0,-1.22,1.43,6.67,8.72,-0.26,13.50,1.3393,0.08%
002102	,创金合信转债精选债券C,2020-09-08,1.1640,1.1368,0.27,0,0.45,5.11,-0.95,5.70,16.06,3.91,1.35,13.6801,5.0778,0.00%
002101	,创金合信转债精选债券A,2020-09-08,1.1717,1.2473,0.27,0,0.47,5.19,-0.81,6.01,16.78,5.53,1.55,24.7337,5.3837,0.08%
001993	,博时裕泰纯债债券,2020-09-08,1.1208,1.2376,0.04,0,0.19,0.73,0.92,4.99,11.48,17.03,2.83,25.5805,4.8966,0.08%
002523	,光大恒利纯债,2020-09-08,0.9990,1.1310,0,0,-0.10,-0.20,0.27,2.65,7.67,10.47,1.45,13.6922,2.6533,0.08%
002074	,圆信永丰兴融C,2020-09-08,1.0260,1.1970,0.10,0,0.29,1.09,1.66,5.55,11.58,17.47,3.72,21.2629,5.4454,0.00%
003023	,博时景发纯债债券,2020-09-08,1.0378,1.0801,0.02,0,0.31,-0.76,-0.81,2.30,7.44,10.12,1.22,8.1089,2.2399,0.08%
164703	,汇添富纯债债券(LOF),2020-09-08,0.8290,1.7110,0,0,0,-0.12,0.34,3.15,8.17,10.11,1.76,77.2945,3.0330,0.08%
002736	,泓德裕和纯债债券A,2020-09-08,1.21,1.21,0,0,0.17,0.33,0.75,3.95,11.73,18.16,2.54,21,3.8627,0.08%
002737	,泓德裕和纯债债券C,2020-09-08,1.1930,1.1930,0,0,0.17,0.34,0.59,3.65,11.08,16.96,2.40,19.30,3.6490,0.00%
675051	,西部利得合赢债券A,2020-09-08,1.1135,1.1135,0.01,0,-0.02,-0.27,0.27,2.35,3,8.33,1.35,11.35,2.3346,0.08%
675053	,西部利得合赢债券C,2020-09-08,1.0493,1.0906,0.01,0,-0.02,-0.28,0.25,2.30,1.36,6.51,1.31,9.3245,2.2712,0.00%
070038	,嘉实纯债债券C,2020-09-08,1.1750,1.3320,0,0,0.09,0.26,0.26,3.07,7.91,13.42,2.44,34.8409,2.9799,0.00%
002807	,融通通安债券,2020-09-08,1.0230,1.1680,0,0,-0.10,-0.20,-0.10,3.08,9.44,14.88,1.77,17.9763,3.0782,0.08%
002811	,博时裕顺纯债债券,2020-09-08,1.1350,1.1780,0,0,0.09,0.62,0.89,4.03,11.59,16.66,2.25,18.1748,3.9377,0.08%
