基金代码,基金名称,日期,单位净值,累计净值,日增长率,近一周增长率,近一个月增长率,近三个月增长率,近六个月增长率,近一年增长率,近两年增长率,近三年增长率,今年以来增长率,成立以来增长率,自定义增长率(当前日期向前推一年),手续费
005911	,广发双擎升级混合A,2020-11-23,3.1531,3.2860,0.53,-0.74,6.19,-0.16,24.51,71.59,231.06,,51.91,230.9986,73.9747,0.15%
006235	,东方城镇消费主题混合,2020-11-23,1.6677,1.6677,0.54,-0.74,7.87,7.43,39.91,55.73,,,52.71,66.7533,51.1007,0.15%
167507	,安信深圳科技指数(LOF)C,2020-11-23,1.4284,1.4284,0.40,-0.74,1.84,2.25,29.41,,,,40.95,42.84,39.88,0.00%
009874	,九泰久睿量化股票,2020-11-23,0.9048,0.9048,-0.11,-0.74,-0.69,-9.65,,,,,,-9.52,,1.50%
163817	,中银转债增强债券B,2020-11-23,2.6490,2.6490,0.57,-0.75,0.19,0.23,21.35,29.54,54.82,44.05,23.04,164.90,28.0464,0.00%
519651	,银河转型混合,2020-11-23,0.7910,0.7910,0.13,-0.75,1.02,-4.70,22.26,22.26,78.96,31.61,20.03,-20.90,26.7606,0.15%
002882	,中加丰润纯债债券C,2020-11-23,1.1501,1.1501,-0.10,-0.75,-0.90,-0.58,-1.39,1.23,4.79,11.25,0.76,15.01,1.8808,0.00%
501300	,海富通全球收益债券人民币,2020-11-20,1.0439,1.0439,0.45,-0.75,-1.38,-3.89,-3.38,-3.53,5.53,6.41,-3.34,4.1920,0.0371,0.08%
007306	,华泰柏瑞基本面智选A,2020-11-23,2.0143,2.0143,0.95,-0.75,6.25,7.56,36.43,67.73,,,61.36,101.43,55.3066,0.15%
860053	,光大阳光启明星创新驱动主题混合C,2020-11-23,1.0107,1.0107,0.29,-0.75,5.40,1.07,,,,,,1.07,-2.03,0.00%
009314	,广发双擎升级混合C,2020-11-23,3.1487,3.1487,0.52,-0.75,6.15,-0.26,,,,,,17.5590,15.7445,0.00%
009477	,中银上海金ETF联接A,2020-11-23,0.9880,0.9880,0.05,-0.75,-1.27,,,,,,,-1.20,,0.06%
163816	,中银转债增强债券A,2020-11-23,2.7440,2.7440,0.55,-0.76,0.18,0.29,21.58,29.99,55.91,45.57,23.44,174.40,28.5045,0.08%
161036	,富国中证娱乐主题指数增强型,2020-11-23,0.8103,0.8103,-0.82,-0.76,-0.60,-7.73,20.26,26.83,38.14,-6.82,15.30,-18.97,32.2044,0.12%
004091	,博时沪港深价值优选A,2020-11-23,1.4455,1.4455,-0.09,-0.76,5.70,4.40,24.14,18.47,38.91,13.95,12.44,44.55,13.3562,0.15%
005543	,银华心诚灵活配置混合,2020-11-23,1.8703,1.8703,0.44,-0.76,5.95,7.44,49.11,71.79,146.84,,63.16,87.03,62.7005,0.15%
006369	,弘毅远方国企转型升级混合,2020-11-23,1.8446,1.8796,-0.14,-0.76,5.74,6.57,45.90,62.39,91.17,,53.92,90.6345,52.1133,0.15%
006502	,财通集成电路产业股票A,2020-11-23,1.8353,1.8353,-0.11,-0.76,1.03,-2.80,24.78,45.55,,,36.05,83.53,36.0942,0.15%
007307	,华泰柏瑞基本面智选C,2020-11-23,1.9985,1.9985,0.94,-0.76,6.22,7.49,36.26,67.63,,,60.99,99.85,54.7249,0.00%
009478	,中银上海金ETF联接C,2020-11-23,0.9874,0.9874,0.04,-0.76,-1.31,,,,,,,-1.26,,0.00%
004092	,博时沪港深价值优选C,2020-11-23,1.4197,1.4197,-0.10,-0.77,5.66,4.27,23.83,17.89,37.53,12.26,11.93,41.97,12.7973,0.00%
006503	,财通集成电路产业股票C,2020-11-23,1.8065,1.8065,-0.12,-0.77,0.96,-3,24.28,44.39,,,35.08,80.65,35.0056,0.00%
006305	,银华尊和养老2035混合(FOF),2020-11-19,1.4115,1.4115,0.49,-0.77,0.72,-0.08,16.74,28.06,,,25.73,41.15,29.2581,0.08%
008518	,弘毅远方经济新动力混合,2020-11-23,1.1614,1.1614,-0.26,-0.77,2.70,-2.93,27.60,,,,16.14,16.14,16.19,0.15%
009046	,东财创业板A,2020-11-23,1.4454,1.4454,0.75,-0.77,3.56,3.50,32.30,,,,,44.54,40.97,0.12%
007628	,南方全球债券(QDII)人民币A,2020-11-20,0.9304,0.9304,0.64,-0.77,-1.11,-5.78,-3.65,-7.29,,,-7.61,-6.96,,0.08%
000988	,嘉实全球互联网股票人民币,2020-11-20,2.2750,2.2750,0.18,-0.78,-2.90,1.47,18.37,46.02,84.21,47.44,38.13,127.50,51.9054,0.15%
004419	,汇添富美元债债券人民币A,2020-11-20,1.0895,1.0895,0.42,-0.78,-1.15,-3.58,-2.64,-2.52,11.31,10.09,-2.68,8.95,1.2790,0.08%
001042	,华夏领先股票,2020-11-23,0.7680,0.7680,-0.78,-0.78,4.77,1.45,19.63,35.69,64.81,6.67,26.73,-23.20,27.2260,0.15%
007629	,南方全球债券(QDII)人民币C,2020-11-20,0.9252,0.9252,0.63,-0.78,-1.14,-5.89,-3.88,-7.73,,,-8,-7.48,,0.00%
009047	,东财创业板C,2020-11-23,1.4429,1.4429,0.74,-0.78,3.54,3.43,32.12,,,,,44.29,40.81,0.00%
008657	,景顺长城科技创新混合,2020-11-23,1.4082,1.4082,0.04,-0.78,6.14,9.55,38.37,,,,,40.8341,28.2628,0.15%
009636	,华泰柏瑞景气优选,2020-11-23,1.1028,1.1028,0.67,-0.78,5.77,3.05,,,,,,10.28,5.48,0.15%
000942	,广发信息技术联接A,2020-11-23,1.3121,1.3121,-0.40,-0.79,0.55,-6.06,14.94,31.78,76.12,23.54,21.89,31.21,29.1892,0.12%
003147	,大成动态量化混合,2020-11-23,1.4421,1.4421,-0.46,-0.79,-0.11,-2.96,15.63,43.66,85.34,39.58,30.96,44.21,38.4052,0.15%
004420	,汇添富美元债债券人民币C,2020-11-20,1.0797,1.0797,0.43,-0.79,-1.18,-3.68,-2.83,-2.83,10.52,9.18,-2.94,7.97,0.9688,0.00%
007205	,银华美元债精选(QDII)C,2020-11-20,1.0613,1.0613,0.73,-0.79,-0.21,-0.24,3.25,4.09,,,2.93,6.13,6.7346,0.00%
007204	,银华美元债精选(QDII)A,2020-11-20,1.0661,1.0661,0.73,-0.79,-0.18,-0.16,3.40,4.40,,,3.21,6.61,7.0373,0.08%
519087	,新华优选分红混合,2020-11-23,1.1847,4.5346,0.09,-0.80,3.42,-0.53,40.77,74.47,143.44,99.05,59.71,1032.6062,75.2499,0.12%
001679	,前海开源中国稀缺资产混合A,2020-11-23,2.60,2.60,0.46,-0.80,5.82,5.52,48.32,90.76,223.38,215.53,81.69,160,81.0629,0.15%
002079	,前海开源中国稀缺资产混合C,2020-11-23,2.7220,2.7220,0.44,-0.80,5.79,5.46,48.26,90.62,222.89,220.24,81.59,172.20,81.00,0.15%
005028	,鹏华研究精选灵活配置混合,2020-11-23,2.2247,2.2247,0.55,-0.80,4.15,3.41,32.10,85.83,173.67,120.81,74.19,122.47,82.4786,0.15%
009840	,东财量化精选混合A,2020-11-23,0.9757,0.9757,0.21,-0.80,5.26,-2.79,,,,,,-2.43,-2.28,0.15%
000039	,农银高增长混合,2020-11-23,2.9644,2.9644,-0.06,-0.81,1.82,-2.11,21.57,50.01,92.54,48.88,39.18,196.44,52.8398,0.15%
160611	,鹏华优质治理混合(LOF),2020-11-23,1.5870,1.7270,0.25,-0.81,4.27,1.41,37.88,64.23,141.39,94.29,56.99,82.0377,60.9476,0.15%
001914	,中信建投聚利混合A,2020-11-23,1.0594,1.1034,-0.07,-0.81,-0.57,0.64,8.48,12.30,24.72,4.85,13.40,10.5552,13.5483,0.12%
001319	,农银信息传媒股票,2020-11-23,1.2117,1.2117,-0.30,-0.81,3.35,-1.75,22.37,46.46,107.66,47.66,36.36,21.17,45.6635,0.15%
002974	,广发信息技术联接C,2020-11-23,1.3029,1.3029,-0.41,-0.81,0.53,-6.11,14.81,31.49,75.36,22.79,21.66,13.6514,28.8810,0.00%
002263	,泰达宏利大数据混合A,2020-11-23,1.8350,1.8350,0.22,-0.81,0.58,-4.15,33.69,48.78,85.47,48.23,40.30,83.50,48.6376,0.15%
001102	,前海开源国家比较优势混合,2020-11-23,3.20,3.20,0.44,-0.81,5.68,4.99,46.65,84.54,187.77,119.78,76.02,220,76.0754,0.15%
009647	,南方核心成长混合C,2020-11-23,1.0141,1.0141,0.04,-0.81,0.57,1.43,,,,,,1.41,,0.00%
009646	,南方核心成长混合A,2020-11-23,1.0162,1.0162,0.04,-0.81,0.61,1.58,,,,,,1.62,,0.15%
001048	,富国新兴产业股票,2020-11-23,1.6840,1.6840,0.18,-0.82,4.01,1.94,35.92,39.52,71.66,21.59,26.24,68.40,32.1895,0.15%
001956	,国联安科技动力,2020-11-23,1.8557,1.8557,0,-0.82,6.23,-0.98,13.53,54.99,160.30,58.95,50.43,85.57,47.0825,0.15%
001404	,招商移动互联网产业股票基金,2020-11-23,1.2030,1.2030,-0.33,-0.82,3.53,-5.05,21.03,43.90,98.19,41.20,36.09,20.30,45.1537,0.15%
003554	,泰达宏利大数据混合C,2020-11-23,1.8210,1.8210,0.22,-0.82,0.55,-4.22,33.48,48.45,85.10,47.53,39.90,55.2694,48.3020,0.00%
001738	,大摩新趋势混合,2020-11-23,1.0261,1.0261,0.03,-0.82,11.04,0.19,12.11,13.01,31.60,,9.93,2.61,8.1861,0.12%
070031	,嘉实全球房地产(QDII),2020-11-20,1.0720,1.36,0.37,-0.83,3.64,-0.94,9.20,-16.20,2.39,4.16,-16.45,38.0654,-14.4897,0.15%
002377	,建信睿怡纯债,2020-11-23,1.1178,1.1410,0.07,-0.83,-1.23,-1.06,-1.55,1.09,3.90,10.45,1.13,14.32,1.7980,0.06%
710002	,富安达策略精选混合,2020-11-23,3.4824,3.5224,-0.03,-0.83,2.32,0.57,18.21,34,62.34,39.39,28.61,260.9067,31.2795,0.15%
006383	,招商添盈纯债A,2020-11-23,1.0503,1.0503,0.10,-0.83,-1.32,-0.80,-1.60,1.49,,,1.09,5.03,2.5151,0.08%
007328	,招商添盈纯债E,2020-11-23,1.0456,1.0456,0.10,-0.83,-1.35,-0.87,-1.74,1.21,,,0.84,3.4633,2.2261,0.00%
009120	,广发品质回报混合C,2020-11-23,1.1841,1.1841,0.36,-0.83,8.22,11,,,,,,18.41,8.69,0.00%
009119	,广发品质回报混合A,2020-11-23,1.1863,1.1863,0.36,-0.83,8.25,11.11,,,,,,18.63,8.8,0.15%
009841	,东财量化精选混合C,2020-11-23,0.9732,0.9732,0.20,-0.83,5.20,-2.99,,,,,,-2.68,-2.36,0.00%
006249	,华夏创业板ETF联接C,2020-11-23,1.8247,1.8247,0.66,-0.84,3.39,3.61,31.33,59.21,103.02,,49.36,82.47,50.0379,0.00%
005520	,国投瑞银创新医疗混合,2020-11-23,1.6946,1.6946,0.13,-0.84,-1.28,-5.09,19.87,59.12,108.67,,50.86,69.46,64.2699,0.15%
006366	,兴业安保优选混合,2020-11-23,2.3155,2.3155,0.23,-0.84,4.63,7.39,40.15,74.49,,,63.27,131.5268,67.5967,0.15%
006248	,华夏创业板ETF联接A,2020-11-23,1.8370,1.8370,0.66,-0.84,3.42,3.69,31.52,59.68,104.22,,49.75,83.70,50.4875,0.12%
006384	,招商添盈纯债C,2020-11-23,1.0444,1.0444,0.10,-0.84,-1.35,-0.88,-1.75,1.18,,,0.82,4.44,2.2185,0.00%
006845	,中信建投聚利混合C,2020-11-23,1.1809,1.1809,-0.07,-0.84,-0.62,0.54,8.26,11.85,,,12.99,18.09,13.1098,0.00%
002286	,中银美元债债券人民币,2020-11-20,1.1640,1.1640,0.43,-0.85,-1.61,-4.59,-5.21,-2.92,4.68,8.28,-2.76,16.40,,0.08%
519008	,汇添富优势精选混合,2020-11-23,4.3515,8.4817,0.63,-0.85,2.66,0.24,37.23,50.29,93.37,60.01,46.24,1746.5680,51.3421,0.15%
004763	,中科沃土沃嘉混合A,2020-11-23,1.1411,1.1411,-0.05,-0.85,1.05,-2.90,14.81,31.45,38.87,,27.75,14.11,33.4918,0.12%
005264	,国都多策略混合,2020-11-23,2.0627,2.0627,-0.10,-0.85,4.33,5.97,32.20,52.44,109.07,,51.42,106.2494,43.8494,0.12%
007360	,易方达中短期美元债(QDII)A人民币,2020-11-20,1.0207,1.0207,0.47,-0.85,-1.57,-4.06,-3.88,-1.84,,,-1.55,2.07,1.5803,0.05%
007361	,易方达中短期美元债(QDII)C人民币,2020-11-20,1.0167,1.0167,0.47,-0.85,-1.60,-4.13,-4.02,-2.12,,,-1.81,1.67,1.2918,0.00%
006967	,财通行业龙头精选混合A,2020-11-23,1.2774,1.2774,0.75,-0.85,0.69,0.16,28.33,,,,,27.74,25.36,0.15%
006968	,财通行业龙头精选混合C,2020-11-23,1.2741,1.2741,0.75,-0.85,0.66,0.05,28.08,,,,,27.41,25.14,0.00%
001255	,长城改革红利混合,2020-11-23,0.9178,0.9178,0.67,-0.86,3.03,-4.06,13.81,33.60,82.65,28.36,30.04,-8.22,31.8861,0.15%
003853	,金鹰信息产业股票A,2020-11-23,2.8658,2.8838,2.01,-0.86,10.32,17.42,52.20,97.37,183.52,182.60,66.79,191.7307,55.2839,0.12%
003766	,广发创业板ETF联接C,2020-11-23,1.4521,1.4521,0.67,-0.86,3.02,2.21,29.25,53.45,91.19,45.71,44.44,45.21,45.9681,0.00%
003765	,广发创业板ETF联接A,2020-11-23,1.4538,1.4538,0.67,-0.86,3.03,2.27,29.38,53.74,91.72,45.99,44.70,45.38,46.2855,0.12%
000173	,汇添富美丽30混合,2020-11-23,3.2230,3.4750,0.53,-0.86,-0.52,-3.21,34.63,39.83,78.73,48.82,36.22,260.1386,43.6357,0.15%
004764	,中科沃土沃嘉混合C,2020-11-23,1.1174,1.1174,-0.05,-0.86,1.03,-2.96,14.69,31.09,36.30,,27.41,11.74,31.1700,0.00%
004044	,金鹰转型动力混合,2020-11-23,1.1494,1.1494,-0.41,-0.86,4.76,-6.22,4.05,34.87,39.25,15.09,24.61,14.94,26.2476,0.15%
009012	,平安创业板ETF联接A,2020-11-23,1.3565,1.3565,0.65,-0.86,3.24,2.87,31.04,,,,,35.65,32.49,0.06%
009013	,平安创业板ETF联接C,2020-11-23,1.3529,1.3529,0.65,-0.86,3.21,2.77,30.77,,,,,35.29,32.25,0.00%
005450	,华夏稳盛灵活配置混合,2020-11-23,1.9222,1.9222,0.45,-0.87,9.15,15.84,53.37,64.29,140.18,,62.02,92.22,46.0657,0.15%
005885	,金鹰信息产业股票C,2020-11-23,2.8693,2.8693,2.01,-0.87,10.29,17.31,51.90,96.59,181.58,,66.20,178.5458,54.7784,0.00%
006909	,华夏战略新兴成指ETF联接A,2020-11-23,1.8973,1.8973,0.11,-0.87,4.92,3.40,33.83,63.03,,,55.24,89.73,57.4898,0.12%
162204	,泰达宏利行业混合,2020-11-23,6.8735,8.6785,0.30,-0.88,7.76,7.52,51.24,77.03,165.95,101.26,69.07,1094.2996,65.6911,0.15%
000020	,景顺长城品质投资混合,2020-11-23,3.84,4.0080,0.10,-0.88,3.70,3.81,36.95,63.47,141.81,86.29,47.75,318.4149,61.1718,0.15%
288002	,华夏收入混合,2020-11-23,6.5160,7.9160,0.25,-0.88,4.24,0.95,31.61,45.61,70.04,29.06,32.74,1388.4886,36.6595,0.15%
001009	,上投摩根安全战略股票,2020-11-23,1.9004,1.9004,0.19,-0.88,6.32,6.63,36.82,62.15,164.31,83.26,56.03,90.04,53.1454,0.15%
001743	,诺安优选回报混合,2020-11-23,1.1260,1.3760,-0.44,-0.88,4.94,7.03,6.73,10.72,34.24,37.66,10.28,40.2794,1.5149,0.15%
001471	,融通新能源灵活配置混合,2020-11-23,1.9250,2.0450,0.63,-0.88,1.10,-3.07,29.19,54.49,117.76,85.36,42.91,114.0922,64.7660,0.15%
161022	,富国创业板指数分级,2020-11-23,1.1230,1.7950,0.72,-0.88,3.12,1.91,30.18,56.89,100.47,50.31,47.12,73.5133,49.6810,0.12%
006910	,华夏战略新兴成指ETF联接C,2020-11-23,1.8889,1.8889,0.10,-0.88,4.89,3.31,33.62,62.54,,,54.82,88.89,57.0362,0.00%
007464	,交银创业板50指数A,2020-11-23,1.6991,1.6991,1.13,-0.88,4.79,6.02,41.23,69.91,,,65.35,69.91,60.2,0.12%
007465	,交银创业板50指数C,2020-11-23,1.6925,1.6925,1.13,-0.88,4.75,5.92,40.96,69.25,,,64.78,69.25,59.71,0.00%
050021	,博时创业板ETF联接A,2020-11-23,2.1982,2.1982,0.67,-0.89,3.13,3.42,30.88,57.78,94.58,46.36,48.40,119.7980,49.9548,0.08%
000136	,民生加银策略精选混合A,2020-11-23,4.46,4.8210,-0.38,-0.89,0.29,3.82,35.77,63.49,132.41,98.13,59.63,419.2845,63.9425,0.15%
001593	,天弘创业板ETF联接基金C,2020-11-23,1.0435,1.0435,0.69,-0.89,3.15,2.27,30.37,56.78,99.48,50.51,47.14,4.35,48.9894,0.00%
005390	,工银创业板ETF联接A,2020-11-23,1.4538,1.4538,0.66,-0.89,3.11,1.97,29.60,56.22,98.12,,46.35,45.38,49.2382,0.10%
005391	,工银创业板ETF联接C,2020-11-23,1.4326,1.4326,0.66,-0.89,3.08,1.88,29.37,55.65,96.43,,45.89,43.26,48.6612,0.00%
005873	,建信创业板ETF联接A,2020-11-23,1.6583,1.6583,0.67,-0.89,3.23,3.85,31.53,58.34,97.65,,48.58,65.83,49.6110,0.15%
001592	,天弘创业板ETF联接基金A,2020-11-23,1.0590,1.0590,0.69,-0.89,3.18,2.33,30.52,57.10,100.30,51.48,47.41,5.90,49.2818,0.10%
008958	,嘉实回报精选股票,2020-11-23,1.3006,1.3006,0.63,-0.89,10.16,11.49,28.56,,,,,30.0470,16.9883,0.15%
005634	,汇安行业龙头混合,2020-11-23,1.4589,1.4589,0.86,-0.89,3.02,2.26,35.85,47.44,,,40.82,45.89,,0.15%
004343	,南方创业板ETF联接C,2020-11-23,1.3183,1.3183,0.70,-0.90,3.20,2.76,30.84,58.24,101.79,50.68,48.44,44.7568,50.3727,0.00%
002656	,南方创业板ETF联接A,2020-11-23,1.3109,1.3109,0.70,-0.90,3.24,2.86,31.10,58.86,103.43,52.50,48.98,31.09,50.9705,0.12%
005874	,建信创业板ETF联接C,2020-11-23,1.6505,1.6505,0.67,-0.90,3.20,3.74,31.26,57.72,97.05,,48.05,65.05,49.0507,0.00%
006801	,前海联合科技先锋混合A,2020-11-23,1.5098,1.5098,0.13,-0.90,5.11,-0.74,18.11,50.54,,,44.69,50.98,,0.15%
006802	,前海联合科技先锋混合C,2020-11-23,1.5011,1.5011,0.14,-0.90,5.08,-0.83,17.87,49.95,,,44.17,50.11,,0.00%
007651	,工银养老2045三年持有混合(FOF),2020-11-18,1.2217,1.2217,-0.72,-0.90,0.40,1.57,17.86,,,,,22.17,18.59,0.12%
008638	,广发科技创新混合,2020-11-23,1.3155,1.3155,0.43,-0.90,7.11,-0.90,22.13,,,,31.56,31.55,27.48,0.15%
010183	,南方创业板ETF联接E,2020-11-23,1.3101,1.3101,0.70,-0.90,3.21,,,,,,,5.2797,,0.00%
110026	,易方达创业板ETF联接A,2020-11-23,2.7031,2.7031,0.68,-0.91,3.14,2.12,30.06,55.38,96.46,47.40,45.77,170.31,48.2347,0.12%
002482	,宝盈互联网沪港深混合,2020-11-23,2.7190,2.7190,-0.22,-0.91,4.50,0.59,36.36,75.87,176.60,116.31,57.35,171.90,69.0956,0.15%
007474	,华夏创成长ETF联接A,2020-11-23,1.8809,1.8809,1.17,-0.91,5.25,6.69,35.16,68.33,,,63.90,88.09,56.3051,0.12%
009111	,博远双债增利混合A,2020-11-23,0.9880,0.9880,0.13,-0.91,-0.10,-5.41,-1.22,,,,,-1.20,3.01,0.08%
009414	,中银大健康股票A,2020-11-23,1.1866,1.1866,0.13,-0.91,2.89,1.20,,,,,,18.66,17.64,0.15%
010321	,中银大健康股票C,2020-11-23,1.1864,1.1864,0.12,-0.91,2.86,,,,,,,-1.9099,,0.00%
000834	,大成纳斯达克100,2020-11-20,2.7010,2.7010,-0.26,-0.92,0.30,-0.81,16.88,31.31,65.71,78.40,25.86,170.10,38.3874,0.12%
004744	,易方达创业板ETF联接C,2020-11-23,2.6812,2.6812,0.68,-0.92,3.12,2.05,29.89,54.98,95.17,46.16,45.44,48.1817,47.8200,0.00%
007261	,融通消费升级混合,2020-11-23,1.6977,1.7277,0.68,-0.92,2.51,1.23,31.84,68.34,,,56.23,74.8702,,0.15%
007475	,华夏创成长ETF联接C,2020-11-23,1.8705,1.8705,1.17,-0.92,5.21,6.58,34.89,67.67,,,63.32,87.05,55.6773,0.00%
008133	,华安优质生活混合,2020-11-23,1.3509,1.3509,0.04,-0.92,3.53,-0.49,32.52,,,,,35.09,34.36,0.15%
009112	,博远双债增利混合C,2020-11-23,0.9867,0.9867,0.13,-0.92,-0.12,-5.46,-1.34,,,,,-1.33,2.92,0.00%
571002	,诺德灵活配置混合,2020-11-23,1.6148,2.8848,0.07,-0.93,4.34,-1.38,22.66,45.22,78.70,40.12,38.51,240.1609,42.2025,0.15%
217001	,招商安泰混合,2020-11-23,0.5320,3.9350,-0.26,-0.93,3.83,-1.61,26.67,45.83,94.03,50.38,39.80,889.5453,46.6741,0.15%
000822	,东海美丽中国灵活配置混合,2020-11-23,1.2760,1.2760,0.71,-0.93,-0.62,-6.11,15.79,29.02,74.32,18.81,33.19,27.60,38.5892,0.15%
160637	,鹏华创业板分级,2020-11-23,1.1710,0.7270,0.69,-0.93,3.26,4.09,34,59.16,102.32,48.80,49.18,-22.1284,50.7209,0.12%
002959	,汇添富盈泰混合,2020-11-23,1.8140,1.8140,1.40,-0.93,7.98,9.08,44.89,55.04,68.59,70.81,52.18,81.40,43.3621,0.12%
005844	,东方人工智能主题混合,2020-11-23,1.4011,1.4011,-0.31,-0.93,2.18,-1.45,20.24,29.89,61.29,,21.55,40.11,21.4504,0.15%
673120	,西部利得新富混合,2020-11-23,1.71,1.71,0.12,-0.93,5.49,8.37,30.53,48.70,71,67.16,45.53,71,39.4205,0.12%
006296	,鹏华养老2035混合(FOF),2020-11-19,1.3494,1.3494,0.16,-0.93,-1.35,0.17,10.06,22.56,,,21.05,34.94,23.6701,0.12%
200016	,长城稳健成长灵活配置混合,2020-11-23,1.9029,2.9315,0.09,-0.94,3.73,-3.97,23.15,44.88,76.36,79.86,37.44,193.1497,46.5373,0.15%
377020	,上投摩根内需动力混合,2020-11-23,1.4543,2.2060,-0.59,-0.94,6.61,1.93,37.67,65.52,136.59,40.10,59.10,184.1148,62.4227,0.15%
002165	,汇添富达欣混合C,2020-11-23,1.37,1.4250,0.37,-0.94,3.32,4.90,23.20,29.50,36.23,33.82,28.16,44.1287,25.1835,0.00%
002863	,金信深圳成长混合发起式,2020-11-23,1.7880,1.7880,-0.33,-0.94,-0.28,-5.94,17.02,44.08,76.85,69.32,45.13,78.80,38.1913,0.15%
257070	,国联安优选行业混合,2020-11-23,3.0053,3.3063,-0.03,-0.94,5.89,-1.24,13.26,60,168.71,80.80,52.48,270.2920,51.7437,0.15%
003501	,泰达睿智稳健灵活配置混合,2020-11-23,1.1972,1.1972,-0.62,-0.94,5.13,0.51,25.94,26.98,49.56,21.94,23.63,19.72,24.7012,0.15%
006882	,华泰保兴健康消费A,2020-11-23,1.6361,1.6361,0.62,-0.94,4.12,2.10,34.26,54.15,,,48.79,63.5936,49.7374,0.15%
009808	,易方达创新成长混合,2020-11-23,1.0117,1.0117,-0.01,-0.94,2.60,2.10,,,,,,1.17,-1.44,0.15%
040046	,华安纳斯达克100指数,2020-11-20,3.5290,3.5290,-0.20,-0.95,0.28,-1.04,16.62,36.36,73.42,86.72,30.27,252.90,43.9919,0.12%
000356	,南方丰元信用增强债券C,2020-11-23,1.2280,1.4123,-0.15,-0.95,-1.03,-0.73,-1.60,3.61,8.78,17.69,2.93,45.1746,5.2668,0.00%
000355	,南方丰元信用增强债券A,2020-11-23,1.2527,1.4468,-0.14,-0.95,-1,-0.64,-1.41,3.97,9.61,19.09,3.31,49.1902,5.6974,0.08%
001715	,工银新焦点混合A,2020-11-23,2.0920,2.0920,0.48,-0.95,6.57,10.22,46.29,75.65,103.30,97.73,66.69,109.20,61.8723,0.15%
161130	,易方达纳斯达克100人民币,2020-11-20,1.8568,1.8568,-0.19,-0.95,0.06,-1.32,15.54,30.73,65.46,76.64,25.02,85.6614,38.5391,0.12%
006883	,华泰保兴健康消费C,2020-11-23,1.6113,1.6113,0.62,-0.95,4.07,1.95,33.87,53.19,,,48.02,61.1139,48.5095,0.00%
008640	,方正富邦科技创新A,2020-11-23,1.4418,1.4418,1.33,-0.95,8.17,17.39,59.79,,,,,44.18,20.07,0.15%
952035	,国泰君安君得诚混合,2020-11-23,1.4112,1.7953,0.37,-0.95,4.98,1.63,26.61,,,,,37.0230,33.343,1.50%
000274	,广发亚太中高收益债券,2020-11-20,1.3410,1.4110,0.45,-0.96,-1.40,-3.25,-0.52,-0.30,13.07,9.74,-0.74,42.7040,4.8521,0.08%
000751	,嘉实新兴产业股票,2020-11-23,4.8260,4.8260,-0.02,-0.96,2.83,-0.68,30.50,63.37,169.46,126.04,58.02,382.60,69.8300,0.15%
160420	,华安创业板50指数分级,2020-11-23,1.3536,0.5063,1.17,-0.96,4.75,6.31,41.21,78.19,127.35,55.60,63.23,-49.3705,64.5802,0.12%
008641	,方正富邦科技创新C,2020-11-23,1.4388,1.4388,1.32,-0.96,8.14,17.36,59.64,,,,,43.88,19.84,0.00%
009542	,银华富利精选混合,2020-11-23,0.9979,0.9979,-0.30,-0.96,1.90,-0.20,,,,,,-0.21,,0.15%
320012	,诺安主题精选混合,2020-11-23,3.5620,3.6620,-0.61,-0.97,0.03,-5.62,21.32,51.25,122.90,99.33,52.42,290.7490,65.4091,0.15%
200015	,长城优化升级混合,2020-11-23,3.1986,3.3136,0.16,-0.97,4.30,-4.97,26.41,53.31,108.47,71.32,44.27,257.9466,56.3344,0.15%
001998	,工银新焦点混合C,2020-11-23,2.0390,2.0390,0.49,-0.97,6.48,10.04,45.96,74.42,101.08,94.19,65.77,103.90,60.9714,0.00%
160422	,华安创业板50ETF联接A,2020-11-23,2.0368,1.4364,1.15,-0.97,4.49,5.67,38.08,73.12,118.78,34.31,58.90,43.6403,60.1796,0.12%
005613	,上投富时发达市场REITs,2020-11-20,1.0482,1.0482,0.24,-0.97,5.98,1.79,10.09,-19.40,-7.83,,-18.69,4.82,-20.9012,0.10%
160424	,华安创业板50ETF联接C,2020-11-23,2.0301,2.0301,1.14,-0.97,4.47,5.60,37.91,72.67,,,58.54,98.7566,59.7657,0.00%
217019	,招商深证TMT50ETF联接A,2020-11-23,1.9867,1.9867,-0.43,-0.98,3.37,-0.09,27.11,43.30,97.56,21.88,32.02,98.67,35.9186,0.15%
000031	,华夏复兴混合,2020-11-23,3.1190,3.1190,-0.35,-0.98,2.46,-1.83,29.80,64.59,149.52,75.82,46.98,211.90,65.5597,0.15%
000073	,上投摩根成长动力混合,2020-11-23,2.3614,2.3614,-0.69,-0.98,6.58,2.19,37.29,68.31,151.21,60.31,61.41,136.14,69.5639,0.15%
000218	,国泰黄金ETF联接A,2020-11-20,1.4585,1.4585,0.12,-0.98,-2.37,-5.92,-1.69,16.71,40.55,38.50,14.18,45.85,17.8244,0.07%
161714	,招商标普金砖四国指数,2020-11-20,1.1140,1.1140,1.18,-0.98,2.86,3.53,13.33,5.19,16.65,7.01,-1.94,11.40,,0.16%
005967	,鹏华创新驱动混合,2020-11-23,1.7917,1.7917,-0.30,-0.98,0.09,-5.23,20.60,69.89,113.27,,61.39,79.17,74.8281,0.15%
008021	,华富中证人工智能产业ETF联接C,2020-11-23,0.9995,0.9995,-0.46,-0.98,1.72,-6.50,-0.20,,,,,-0.05,3.71,0.00%
